2019-02-01 02:09:09,126 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2196 ms
2019-02-01 02:09:09,381 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2019-02-01 02:09:09,382 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2019-02-01 02:09:09,383 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2019-02-01 02:09:09,383 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2019-02-01 02:09:09,385 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.w.s.DelegatingFilterProxyRegistrationBean - Mapping filter: 'springSecurityFilterChain' to: [/*]
2019-02-01 02:09:09,385 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.w.s.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
2019-02-01 02:09:10,003 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@49dbaaf3, org.springframework.security.web.context.SecurityContextPersistenceFilter@383f1975, org.springframework.security.web.header.HeaderWriterFilter@31cb96e1, org.springframework.security.web.authentication.logout.LogoutFilter@319854f0, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@4f186450, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@1a5f7e7c, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@51ec2df1, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@73a00e09, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2dbd803f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@22d9c961, org.springframework.security.web.session.SessionManagementFilter@64030b91, org.springframework.security.web.access.ExceptionTranslationFilter@4cafa9aa, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@476ec9d0]
2019-02-01 02:09:10,111 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@45c7e403: startup date [Fri Feb 01 02:09:06 CST 2019]; root of context hierarchy
2019-02-01 02:09:10,176 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/]}" onto public java.lang.String com.bitemii.delivery.WelcomeController.welcome(java.util.Map<java.lang.String, java.lang.Object>)
2019-02-01 02:09:10,177 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/getNewOrders]}" onto public java.lang.String com.bitemii.delivery.WelcomeController.getNewOrders(java.util.Map<java.lang.String, java.lang.Object>)
2019-02-01 02:09:10,177 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/getAssignedDeliveryStaff]}" onto public java.lang.String com.bitemii.delivery.WelcomeController.getAssignedDeliveryStaff(java.util.Map<java.lang.String, java.lang.Object>)
2019-02-01 02:09:10,178 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/getDeliveryStaffDetails]}" onto public java.lang.String com.bitemii.delivery.WelcomeController.getDeliveryStaffDetails(java.util.Map<java.lang.String, java.lang.Object>)
2019-02-01 02:09:10,182 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2019-02-01 02:09:10,183 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-02-01 02:09:10,222 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-02-01 02:09:10,222 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-02-01 02:09:10,273 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-02-01 02:09:10,476 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.j.e.a.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2019-02-01 02:09:10,492 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService 
2019-02-01 02:09:10,497 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2019-02-01 02:09:10,509 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler [http-nio-8080]
2019-02-01 02:09:10,522 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.a.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2019-02-01 02:09:10,552 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.c.e.t.TomcatEmbeddedServletContainer - Tomcat started on port(s): 8080 (http)
2019-02-01 02:09:10,556 [main] INFO  [service=delivery-service,traceId=,spanId=]  c.b.d.SpringBootWebApplication - Started SpringBootWebApplication in 4.183 seconds (JVM running for 5.463)
2019-02-01 02:09:34,891 [RMI TCP Connection(2)-127.0.0.1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin - Application shutdown requested.
2019-02-01 02:09:34,892 [RMI TCP Connection(2)-127.0.0.1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Closing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@45c7e403: startup date [Fri Feb 01 02:09:06 CST 2019]; root of context hierarchy
2019-02-01 02:09:34,894 [RMI TCP Connection(2)-127.0.0.1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.j.e.a.AnnotationMBeanExporter - Unregistering JMX-exposed beans on shutdown
2019-02-01 02:22:17,924 [main] INFO  [service=delivery-service,traceId=,spanId=]  c.b.d.SpringBootWebApplication - Starting SpringBootWebApplication on LAPTOP-7AQIORIF with PID 32148 (C:\WORK\JAN-29\spring-boot-web-jsp\target\classes started by baski in C:\WORK\JAN-29\spring-boot-web-jsp)
2019-02-01 02:22:17,927 [main] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.SpringBootWebApplication - Running with Spring Boot v1.4.2.RELEASE, Spring v4.3.4.RELEASE
2019-02-01 02:22:17,928 [main] INFO  [service=delivery-service,traceId=,spanId=]  c.b.d.SpringBootWebApplication - No active profile set, falling back to default profiles: default
2019-02-01 02:22:18,003 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@45c7e403: startup date [Fri Feb 01 02:22:18 CST 2019]; root of context hierarchy
2019-02-01 02:22:18,209 [background-preinit] INFO  [service=delivery-service,traceId=,spanId=]  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 5.2.4.Final
2019-02-01 02:22:19,866 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.c.e.t.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 8080 (http)
2019-02-01 02:22:19,882 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.a.catalina.core.StandardService - Starting service Tomcat
2019-02-01 02:22:19,883 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.6
2019-02-01 02:22:20,285 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2019-02-01 02:22:20,293 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-02-01 02:22:20,293 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2290 ms
2019-02-01 02:22:20,571 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2019-02-01 02:22:20,571 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2019-02-01 02:22:20,571 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2019-02-01 02:22:20,572 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2019-02-01 02:22:20,573 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.w.s.DelegatingFilterProxyRegistrationBean - Mapping filter: 'springSecurityFilterChain' to: [/*]
2019-02-01 02:22:20,574 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.w.s.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
2019-02-01 02:22:21,215 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@49dbaaf3, org.springframework.security.web.context.SecurityContextPersistenceFilter@383f1975, org.springframework.security.web.header.HeaderWriterFilter@31cb96e1, org.springframework.security.web.authentication.logout.LogoutFilter@319854f0, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@4f186450, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@1a5f7e7c, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@51ec2df1, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@73a00e09, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2dbd803f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@22d9c961, org.springframework.security.web.session.SessionManagementFilter@64030b91, org.springframework.security.web.access.ExceptionTranslationFilter@4cafa9aa, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@476ec9d0]
2019-02-01 02:22:21,323 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@45c7e403: startup date [Fri Feb 01 02:22:18 CST 2019]; root of context hierarchy
2019-02-01 02:22:21,394 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/]}" onto public java.lang.String com.bitemii.delivery.WelcomeController.welcome(java.util.Map<java.lang.String, java.lang.Object>)
2019-02-01 02:22:21,395 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/getNewOrders]}" onto public java.lang.String com.bitemii.delivery.WelcomeController.getNewOrders(java.util.Map<java.lang.String, java.lang.Object>)
2019-02-01 02:22:21,396 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/getAssignedDeliveryStaff]}" onto public java.lang.String com.bitemii.delivery.WelcomeController.getAssignedDeliveryStaff(java.util.Map<java.lang.String, java.lang.Object>)
2019-02-01 02:22:21,396 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/getDeliveryStaffDetails]}" onto public java.lang.String com.bitemii.delivery.WelcomeController.getDeliveryStaffDetails(java.util.Map<java.lang.String, java.lang.Object>)
2019-02-01 02:22:21,398 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2019-02-01 02:22:21,399 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-02-01 02:22:21,434 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-02-01 02:22:21,435 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-02-01 02:22:21,480 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-02-01 02:22:21,697 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.j.e.a.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2019-02-01 02:22:21,716 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService 
2019-02-01 02:22:21,722 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2019-02-01 02:22:21,732 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler [http-nio-8080]
2019-02-01 02:22:21,750 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.a.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2019-02-01 02:22:21,781 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.c.e.t.TomcatEmbeddedServletContainer - Tomcat started on port(s): 8080 (http)
2019-02-01 02:22:21,786 [main] INFO  [service=delivery-service,traceId=,spanId=]  c.b.d.SpringBootWebApplication - Started SpringBootWebApplication in 4.344 seconds (JVM running for 5.79)
2019-02-01 02:23:26,741 [my-scheduled-task-pool-1] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 02:28:25,525 [my-scheduled-task-pool-1] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 02:29:39,562 [http-nio-8080-exec-1] INFO  [service=delivery-service,traceId=,spanId=]  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2019-02-01 02:29:39,562 [http-nio-8080-exec-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2019-02-01 02:29:39,597 [http-nio-8080-exec-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 35 ms
2019-02-01 02:33:25,602 [my-scheduled-task-pool-2] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 02:38:25,368 [my-scheduled-task-pool-1] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 02:43:26,331 [my-scheduled-task-pool-3] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 02:48:25,744 [my-scheduled-task-pool-2] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 02:51:34,876 [RMI TCP Connection(2)-127.0.0.1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin - Application shutdown requested.
2019-02-01 02:51:34,881 [RMI TCP Connection(2)-127.0.0.1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Closing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@45c7e403: startup date [Fri Feb 01 02:22:18 CST 2019]; root of context hierarchy
2019-02-01 02:51:34,920 [RMI TCP Connection(2)-127.0.0.1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.j.e.a.AnnotationMBeanExporter - Unregistering JMX-exposed beans on shutdown
2019-02-01 03:00:30,184 [main] INFO  [service=delivery-service,traceId=,spanId=]  c.b.d.SpringBootWebApplication - Starting SpringBootWebApplication on LAPTOP-7AQIORIF with PID 34712 (C:\WORK\JAN-29\spring-boot-web-jsp\target\classes started by baski in C:\WORK\JAN-29\spring-boot-web-jsp)
2019-02-01 03:00:30,188 [main] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.SpringBootWebApplication - Running with Spring Boot v1.4.2.RELEASE, Spring v4.3.4.RELEASE
2019-02-01 03:00:30,189 [main] INFO  [service=delivery-service,traceId=,spanId=]  c.b.d.SpringBootWebApplication - No active profile set, falling back to default profiles: default
2019-02-01 03:00:30,267 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@45c7e403: startup date [Fri Feb 01 03:00:30 CST 2019]; root of context hierarchy
2019-02-01 03:00:30,633 [background-preinit] INFO  [service=delivery-service,traceId=,spanId=]  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 5.2.4.Final
2019-02-01 03:00:33,160 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.c.e.t.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 8080 (http)
2019-02-01 03:00:33,177 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.a.catalina.core.StandardService - Starting service Tomcat
2019-02-01 03:00:33,179 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.6
2019-02-01 03:00:33,757 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2019-02-01 03:00:33,765 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-02-01 03:00:33,765 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3498 ms
2019-02-01 03:00:34,053 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2019-02-01 03:00:34,054 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2019-02-01 03:00:34,054 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2019-02-01 03:00:34,054 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2019-02-01 03:00:34,056 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.w.s.DelegatingFilterProxyRegistrationBean - Mapping filter: 'springSecurityFilterChain' to: [/*]
2019-02-01 03:00:34,057 [localhost-startStop-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.w.s.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
2019-02-01 03:00:34,834 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@49dbaaf3, org.springframework.security.web.context.SecurityContextPersistenceFilter@383f1975, org.springframework.security.web.header.HeaderWriterFilter@31cb96e1, org.springframework.security.web.authentication.logout.LogoutFilter@319854f0, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@4f186450, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@1a5f7e7c, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@51ec2df1, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@73a00e09, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2dbd803f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@22d9c961, org.springframework.security.web.session.SessionManagementFilter@64030b91, org.springframework.security.web.access.ExceptionTranslationFilter@4cafa9aa, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@476ec9d0]
2019-02-01 03:00:35,023 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@45c7e403: startup date [Fri Feb 01 03:00:30 CST 2019]; root of context hierarchy
2019-02-01 03:00:35,119 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/]}" onto public java.lang.String com.bitemii.delivery.WelcomeController.welcome(java.util.Map<java.lang.String, java.lang.Object>)
2019-02-01 03:00:35,121 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/getNewOrders]}" onto public java.lang.String com.bitemii.delivery.WelcomeController.getNewOrders(java.util.Map<java.lang.String, java.lang.Object>)
2019-02-01 03:00:35,122 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/getAssignedDeliveryStaff]}" onto public java.lang.String com.bitemii.delivery.WelcomeController.getAssignedDeliveryStaff(java.util.Map<java.lang.String, java.lang.Object>)
2019-02-01 03:00:35,123 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/getDeliveryStaffDetails]}" onto public java.lang.String com.bitemii.delivery.WelcomeController.getDeliveryStaffDetails(java.util.Map<java.lang.String, java.lang.Object>)
2019-02-01 03:00:35,128 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2019-02-01 03:00:35,128 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-02-01 03:00:35,210 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-02-01 03:00:35,211 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-02-01 03:00:35,307 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-02-01 03:00:35,884 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.j.e.a.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2019-02-01 03:00:35,915 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService 
2019-02-01 03:00:35,926 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2019-02-01 03:00:35,951 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler [http-nio-8080]
2019-02-01 03:00:36,014 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.a.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2019-02-01 03:00:36,135 [main] INFO  [service=delivery-service,traceId=,spanId=]  o.s.b.c.e.t.TomcatEmbeddedServletContainer - Tomcat started on port(s): 8080 (http)
2019-02-01 03:00:36,144 [main] INFO  [service=delivery-service,traceId=,spanId=]  c.b.d.SpringBootWebApplication - Started SpringBootWebApplication in 6.596 seconds (JVM running for 7.81)
2019-02-01 03:01:41,634 [my-scheduled-task-pool-1] DEBUG [service=delivery-service,traceId=,spanId=]  c.b.d.OrderUpdateSchedulerService - Assign Delivery boy for new Orders
2019-02-01 03:03:46,186 [http-nio-8080-exec-1] INFO  [service=delivery-service,traceId=,spanId=]  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2019-02-01 03:03:46,186 [http-nio-8080-exec-1] INFO  [service=delivery-service,traceId=,spanId=]  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
